@timestamp,Host Name,Host OS,CPU Avg
2022-11-16 05:36:32.066062,10.2.0.8,Windows,0.8755552333127248
2022-11-16 05:36:34.153798,10.2.0.8,Windows,12.977255907992468
2022-11-16 11:06:42.270857,10.2.0.8,Windows,13.352741345298064
2022-11-16 05:38:43.689053,10.2.0.8,Windows,19.435615258018053
2022-11-16 05:38:45.666862,10.2.0.8,Windows,10.781307704188148
2022-11-16 11:10:49.246478,10.2.0.8,Windows,3.507249163046464
2022-11-16 05:40:54.743772,10.2.0.8,Windows,9.713963165832729
2022-11-16 05:43:05.797262,10.2.0.8,Windows,0.0628024568897184
2022-11-16 11:14:56.392857,10.2.0.8,Windows,1.008704277357655
2022-11-16 05:45:16.857973,10.2.0.8,Windows,0.0616534720626865
2022-11-16 05:47:27.948239,10.2.0.8,Windows,0.5157337297069547
2022-11-16 11:19:03.454813,10.2.0.8,Windows,0.6633914095355103
2022-11-16 05:49:38.912008,10.2.0.8,Windows,1.619093246325967
2022-11-16 05:51:49.951601,10.2.0.8,Windows,0.9951167728224076
2022-11-16 11:23:10.640793,10.2.0.8,Windows,1.0501182745788928
2022-11-16 05:54:01.101664,10.2.0.8,Windows,0.8169096541829041
2022-11-16 05:56:12.046137,10.2.0.8,Windows,0.4888909548901587
2022-11-16 11:27:17.661449,10.2.0.8,Windows,0.8000882016917177
2022-11-16 05:40:56.754250,10.2.0.8,Windows,2.6906167821678206
2022-11-16 05:58:23.174359,10.2.0.8,Windows,1.726653761445626
2022-11-16 06:00:34.145648,10.2.0.8,Windows,0.2129996513956261
2022-11-16 11:31:24.717134,10.2.0.8,Windows,2.213168860982373
2022-11-16 06:02:45.080849,10.2.0.8,Windows,0.4714180736412138
2022-11-16 06:04:56.241104,10.2.0.8,Windows,0.9609490898758732
2022-11-16 11:35:31.832331,10.2.0.8,Windows,69.98973742054571
2022-11-16 06:07:07.865142,10.2.0.8,Windows,49.436997491181074
2022-11-16 06:09:19.513270,10.2.0.8,Windows,31.325797344964435
2022-11-16 11:39:39.056481,10.2.0.8,Windows,11.06763162200696
2022-11-16 06:14:19.304366,10.2.0.8,Windows,3.6111932370693154
2022-11-16 06:16:29.566822,10.2.0.8,Windows,10.38279382790394
2022-11-16 06:16:30.663364,10.2.0.8,Windows,0.998707071473104
2022-11-16 11:47:53.095438,10.2.0.8,Windows,0.2399287207646205
2022-11-16 06:18:41.143123,10.2.0.8,Windows,11.410324582095836
2022-11-16 06:18:42.248950,10.2.0.8,Windows,19.43254869423826
2022-11-16 06:20:52.201409,10.2.0.8,Windows,11.28597502340685
2022-11-16 06:20:53.357767,10.2.0.8,Windows,2.020314548811153
2022-11-16 11:52:00.478911,10.2.0.8,Windows,0.766987103406036
2022-11-16 06:23:04.972381,10.2.0.8,Windows,12.00687595850739
2022-11-16 06:23:04.365993,10.2.0.8,Windows,15.707455154190663
2022-11-16 06:12:08.474406,10.2.0.8,Windows,48.97385362141928
2022-11-16 06:12:09.473789,10.2.0.8,Windows,39.64794915073705
2022-11-16 11:43:46.054498,10.2.0.8,Windows,4.821454464416225
2022-11-16 06:14:18.197164,10.2.0.8,Windows,5.860453047165976
2022-11-16 06:25:15.979058,10.2.0.8,Windows,11.236884954569517
2022-11-16 06:25:16.950664,10.2.0.8,Windows,10.161800575601728
2022-11-16 11:56:07.954202,10.2.0.8,Windows,2.3628211065956477
2022-11-16 06:46:16.370249,10.2.0.8,Windows,0.1970515173284281
2022-11-16 12:16:44.600931,10.2.0.8,Windows,0.6504224205383186
2022-11-16 06:48:29.386420,10.2.0.8,Windows,0.4338088279027402
2022-11-16 06:50:40.508647,10.2.0.8,Windows,0.2484403608845858
2022-11-16 12:20:52.902232,10.2.0.8,Windows,0.5002574114620656
2022-11-16 06:52:51.502560,10.2.0.8,Windows,1.9163549803326207
2022-11-16 12:24:59.932216,10.2.0.8,Windows,6.12425310512387
2022-11-16 06:55:02.559125,10.2.0.8,Windows,0.5216863351410833
2022-11-16 06:57:13.656598,10.2.0.8,Windows,15.642497759234365
2022-11-16 12:29:06.972687,10.2.0.8,Windows,14.594770400317156
2022-11-16 06:59:25.435811,10.2.0.8,Windows,4.209536797343885
2022-11-16 07:01:37.396087,10.2.0.8,Windows,3.0726529975164145
2022-11-16 12:33:14.621437,10.2.0.8,Windows,28.65643710418947
2022-11-16 07:03:48.799235,10.2.0.8,Windows,3.259795445507227
2022-11-16 07:06:08.263084,10.2.0.8,Windows,0.0845067532879828
2022-11-16 07:06:25.896188,10.2.0.8,Windows,0.3800928833261052
2022-11-16 12:37:21.323140,10.2.0.8,Windows,70.55358409281338
2022-11-16 07:09:31.554878,10.2.0.8,Windows,42.65436747600387
2022-11-16 07:09:35.900614,10.2.0.8,Windows,4.626085310470055
2022-11-16 12:41:28.506478,10.2.0.8,Windows,5.839924336157343
2022-11-16 07:12:36.012737,10.2.0.8,Windows,57.22128948930433
2022-11-16 07:12:38.483667,10.2.0.8,Windows,57.002550740653135
2022-11-16 12:45:36.549871,10.2.0.8,Windows,76.34305879770055
2022-11-16 07:15:46.423862,10.2.0.8,Windows,42.18904124262471
2022-11-16 07:15:48.613209,10.2.0.8,Windows,7.3349845563651535
2022-11-16 12:49:42.685221,10.2.0.8,Windows,2.752279251589962
2022-11-16 07:21:47.308550,10.2.0.8,Windows,52.59098284873275
2022-11-16 07:21:50.314136,10.2.0.8,Windows,64.45382265982468
2022-11-16 12:53:50.325585,10.2.0.8,Windows,1.0473505105571546
2022-11-16 07:24:57.213792,10.2.0.8,Windows,1.0658987044481485
2022-11-16 07:24:59.964074,10.2.0.8,Windows,13.736622211042649
2022-11-16 12:57:57.491956,10.2.0.8,Windows,1.30394390967411
2022-11-16 08:55:01.462378,10.2.0.8,Windows,13.904646143600203
2022-11-16 14:28:32.880830,10.2.0.8,Windows,43.223117914848174
2022-11-16 09:00:22.623083,10.2.0.8,Windows,11.245436625701526
2022-11-16 08:59:56.149562,10.2.0.8,Windows,19.277264566882156
2022-11-16 09:00:15.468047,10.2.0.8,Windows,7.935767240329595
2022-11-16 14:32:39.689606,10.2.0.8,Windows,12.867546574288877
2022-11-16 11:35:19.985535,10.2.0.8,Windows,1.107804520496949
2022-11-16 11:35:19.253822,10.2.0.8,Windows,10.2591218641149
2022-11-16 11:37:08.307819,10.2.0.8,Windows,0.9851549451825036
2022-11-16 11:38:33.777612,10.2.0.8,Windows,3.479305705892052
2022-11-16 11:38:33.656019,10.2.0.8,Windows,10.554189138284192
2022-11-16 11:41:50.251291,10.2.0.8,Windows,0.6445894230258431
2022-11-16 11:43:50.539608,10.2.0.8,Windows,2.19368908564066
2022-11-16 11:44:03.336391,10.2.0.8,Windows,1.0495331249635114
2022-11-16 11:25:06.108250,10.2.0.8,Windows,1.1606507990402692
2022-11-16 11:25:11.537435,10.2.0.8,Windows,0.3907392006725407
2022-11-16 11:26:57.448749,10.2.0.8,Windows,0.009513303920719
2022-11-16 11:28:17.638971,10.2.0.8,Windows,5.671463736023888
2022-11-16 11:28:21.672981,10.2.0.8,Windows,10.651359414944768
2022-11-16 11:32:27.337705,10.2.0.8,Windows,1.9930513283056228
2022-11-16 11:32:27.752313,10.2.0.8,Windows,2.087960122748048
2022-11-16 11:18:51.326298,10.2.0.8,Windows,0.9886818422573328
2022-11-16 11:19:07.949879,10.2.0.8,Windows,0.010211731643156
2022-11-16 11:16:48.645627,10.2.0.8,Windows,0.2100812233735621
2022-11-16 11:55:22.905434,10.2.0.8,Windows,0.2637610734527923
2022-11-16 11:57:01.156322,10.2.0.8,Windows,0.0820142567687531
2022-11-16 11:57:07.362791,10.2.0.8,Windows,1.1801628953815202
2022-11-16 11:57:29.014975,10.2.0.8,Windows,0.9782079029889036
2022-11-16 12:00:11.265461,10.2.0.8,Windows,0.0366352635842143
2022-11-16 12:01:30.939023,10.2.0.8,Windows,2.9192953083916784
2022-11-16 12:01:27.805160,10.2.0.8,Windows,14.65371879327454
2022-11-16 11:47:18.771886,10.2.0.8,Windows,0.9244214915266474
2022-11-16 12:17:50.178174,10.2.0.8,Windows,0.0704574890177139
2022-11-16 12:26:45.004468,10.2.0.8,Windows,19.704870453721934
2022-11-16 12:26:53.389394,10.2.0.8,Windows,11.74571533396721
2022-11-16 12:28:00.559720,10.2.0.8,Windows,0.2014918618784916
2022-11-16 12:29:52.695544,10.2.0.8,Windows,0.0061759040988484
2022-11-16 12:31:45.537658,10.2.0.8,Windows,1.5728504285803968
2022-11-16 12:31:51.759854,10.2.0.8,Windows,10.791149148957556
2022-11-16 12:38:11.012784,10.2.0.8,Windows,0.3972830860568516
2022-11-16 12:48:30.477832,10.2.0.8,Windows,1.932465361378036
2022-11-16 12:58:40.787374,10.2.0.8,Windows,0.2047339923964247
2022-11-16 13:08:51.449548,10.2.0.8,Windows,0.784323672096926
2022-11-16 13:19:02.470471,10.2.0.8,Windows,0.2519281226109809
2022-11-16 13:29:13.044982,10.2.0.8,Windows,0.20049564915737
2022-11-16 13:39:31.820004,10.2.0.8,Windows,0.044037008694292
2022-11-16 13:49:42.097037,10.2.0.8,Windows,1.3782123731394589
2022-11-16 13:55:22.718975,10.2.0.8,Windows,2.3257325328150613
2022-11-16 13:55:41.475859,10.2.0.8,Windows,0.7828260584013202
2022-11-16 13:58:53.376449,10.2.0.8,Windows,5.671530951968704
2022-11-16 13:58:53.716802,10.2.0.8,Windows,6.557835585448684
2022-11-16 13:59:52.873827,10.2.0.8,Windows,0.8370324649156741
2022-11-16 14:10:03.929371,10.2.0.8,Windows,0.5909474278774723
2022-11-16 14:13:39.767434,10.2.0.8,Windows,2.311544860961421
2022-11-16 14:13:40.377071,10.2.0.8,Windows,1.1797239637711845
2022-11-16 14:17:09.321153,10.2.0.8,Windows,1.173596787330819
2022-11-16 14:20:14.267058,10.2.0.8,Windows,0.7846003921167716
2022-11-16 14:30:24.983619,10.2.0.8,Windows,0.3119642815530121
2022-11-16 14:32:54.956688,10.2.0.8,Windows,3.2871275529427564
2022-11-16 14:32:59.359694,10.2.0.8,Windows,1.958965529307266
2022-11-16 14:36:06.268393,10.2.0.8,Windows,3.5482227712628127
2022-11-16 14:36:09.003695,10.2.0.8,Windows,4.25156838089133
2022-11-16 12:04:23.880095,10.2.0.8,Windows,0.5843270834710895
2022-11-16 12:04:24.361109,10.2.0.8,Windows,8.176811344518331
2022-11-16 12:07:39.951294,10.2.0.8,Windows,0.7048394998365348
2022-11-17 10:05:28.875673,10.2.0.8,Windows,7.846242222649929
2022-11-17 10:05:29.367672,10.2.0.8,Windows,9.43986409535954
2022-11-17 10:08:55.540274,10.2.0.8,Windows,4.55368597888001
2022-11-17 10:10:02.057973,10.2.0.8,Windows,2.696069189621159
2022-11-17 10:13:18.968618,10.2.0.8,Windows,3.401322370801232
2022-11-17 10:20:54.254459,10.2.0.8,Windows,3.484241179842115
2022-11-17 10:22:56.116838,10.2.0.8,Windows,1.554128033112978
2022-11-17 09:24:11.901236,10.2.0.8,Windows,30.677991281165724
2022-11-17 09:24:13.722042,10.2.0.8,Windows,62.20247966911211
2022-11-17 10:30:36.425290,10.2.0.8,Windows,1.067752915972331
2022-11-17 10:26:06.065407,10.2.0.8,Windows,5.192450862936438
2022-11-17 10:33:46.017280,10.2.0.8,Windows,0.8014065302697299
2022-11-18 08:45:03.969303,10.2.0.8,Windows,0.5103846475256607
2022-11-18 08:48:14.173768,10.2.0.8,Windows,10.629719386048858
2022-11-18 08:32:05.843076,10.2.0.8,Windows,22.516898153382797
2022-11-18 08:35:15.795992,10.2.0.8,Windows,0.3717832960397793
2022-11-18 08:41:45.485925,10.2.0.8,Windows,9.958093876717491
2022-11-18 08:42:47.152532,10.2.0.8,Windows,1.4104180793090115
2022-11-18 08:51:01.476356,10.2.0.8,Windows,1.607510472642576
2022-11-18 08:59:04.699668,10.2.0.8,Windows,24.85550629298708
2022-11-18 08:57:24.112015,10.2.0.8,Windows,8.691834779054625
2022-11-18 08:54:14.566502,10.2.0.8,Windows,0.1422494255270273
2022-11-18 09:09:46.306658,10.2.0.8,Windows,29.55296947979137
2022-11-18 09:05:49.450761,10.2.0.8,Windows,6.553069093918936
2022-11-18 09:12:56.869279,10.2.0.8,Windows,30.8940789180043
2022-11-18 09:02:14.477358,10.2.0.8,Windows,2.8935146873220825
2022-11-18 09:04:04.538522,10.2.0.8,Windows,5.499118149581176
2022-11-18 11:17:42.082785,10.2.0.8,Windows,24.725117159747185
2022-11-18 11:19:22.309215,10.2.0.8,Windows,50.74893737461716
2022-11-18 11:21:06.266790,10.2.0.8,Windows,51.92679160846035
2022-11-18 14:29:22.712125,10.2.0.8,Windows,26.228699706494886
2022-11-18 14:32:46.532708,10.2.0.8,Windows,48.92040646919848
2022-11-18 12:53:34.830150,10.2.0.8,Windows,22.70602388570565
2022-11-18 12:56:58.469205,10.2.0.8,Windows,51.34746899290491
2022-11-18 11:12:05.410491,10.2.0.8,Windows,13.307579253874415
2022-11-18 09:42:05.479978,10.2.0.8,Windows,2.389790607203496
2022-11-18 09:45:15.466093,10.2.0.8,Windows,0.4326105504612737
2022-11-19 14:59:16.875699,10.2.0.8,Windows,1.4051353191027989
2022-11-19 15:02:26.102644,10.2.0.8,Windows,0.594596058945801
2022-11-19 15:04:31.336513,10.2.0.8,Windows,0.3275093505038046
2022-11-19 15:08:47.097361,10.2.0.8,Windows,0.4859988067099086
2022-11-19 15:11:56.566494,10.2.0.8,Windows,0.702868847194249
2022-11-19 12:30:50.051775,10.2.0.8,Windows,0.4360269237476566
2022-11-19 12:33:19.393770,10.2.0.8,Windows,1.26030103090691
2022-11-19 12:36:28.869060,10.2.0.8,Windows,0.4360789032115536
2022-11-19 12:42:54.845551,10.2.0.8,Windows,0.2178516593535018
2022-11-19 12:44:35.787168,10.2.0.8,Windows,10.083745459779491
